Date,YAHOO/INDEX_IBEX - Adjusted Close_x,YAHOO/INDEX_DJI - Adjusted Close,YAHOO/INDEX_STOXX50E - Adjusted Close,YAHOO/INDEX_N225 - Adjusted Close,YAHOO/INDEX_FCHI - Adjusted Close,YAHOO/INDEX_GDAXI - Adjusted Close,YAHOO/INDEX_IBEX - Adjusted Close_y
2007-01-02,14364.385835,,4182.12,,5617.709961,6681.129883,14375.085043
2007-01-03,14375.085043,12474.519531,4188.24,,5610.919922,6691.319824,14382.385817
2007-01-04,14382.385817,12480.69043,4177.76,17353.669922,5574.560059,6674.399902,14304.685701
2007-01-05,14304.685701,12398.009766,4129.35,17091.589844,5517.350098,6593.089844,14322.285292
2007-01-08,14322.285292,12423.490234,4123.33,,5518.589844,6607.589844,14311.485498
2007-01-09,14311.485498,12416.599609,4129.49,17237.769531,5533.029785,6614.370117,14116.085306
2007-01-10,14116.085306,12442.160156,4090.88,16942.400391,5501.950195,6566.560059,14328.785286
2007-01-11,14328.785286,12514.980469,4165.95,16838.169922,5609.799805,6687.299805,14368.185636
2007-01-12,14368.185636,12556.080078,4174.8,17057.009766,5617.620117,6705.169922,14416.685587
2007-01-15,14416.685587,,4187.36,17209.919922,5631.080078,6731.740234,14355.585063
2007-01-16,14355.585063,12582.589844,4169.18,17202.460938,5591.540039,6716.819824,14294.985515
2007-01-17,14294.985515,12577.150391,4146.73,17261.349609,5561.779785,6701.700195,14265.28535
2007-01-18,14265.28535,12567.929688,4137.31,17370.929688,5555.040039,6689.620117,14397.885802
2007-01-19,14397.885802,12565.530273,4173.07,17310.439453,5614.700195,6747.169922,14359.685645
2007-01-22,14359.685645,12477.160156,4140.61,17424.179688,5579.779785,6687.310059,14368.58505
2007-01-23,14368.58505,12533.799805,4140.19,17408.570312,5575.069824,6678.930176,14540.685462
2007-01-24,14540.685462,12621.769531,4187.55,17507.400391,5638.080078,6748.370117,14537.285074
2007-01-25,14537.285074,12502.55957,4175.7,17458.300781,5609.200195,6719.580078,14415.385784
2007-01-26,14415.385784,12487.019531,4149.01,17421.929688,5582.299805,6690.339844,14506.9853
2007-01-29,14506.9853,12490.780273,4166.83,17470.460938,5619.700195,6726.009766,14553.385644
2007-01-30,14553.385644,12523.30957,4195.21,17490.189453,5645.589844,6788.22998,14553.185449
2007-01-31,14553.185449,12621.69043,4178.54,17383.419922,5608.310059,6789.109863,14571.485235
2007-02-01,14571.485235,12673.679688,4211.32,17519.5,5662.25,6851.279785,14631.18537
2007-02-02,14631.18537,12653.490234,4228.39,17547.109375,5677.299805,6885.759766,14616.685385
2007-02-05,14616.685385,12661.740234,4227.47,17344.800781,5681.109863,6874.060059,14703.185297
2007-02-06,14703.185297,12666.30957,4233.47,17406.859375,5676.779785,6875.700195,14854.584558
2007-02-07,14854.584558,12666.870117,4251.06,17292.320312,5703.0,6915.560059,14825.984977
2007-02-08,14825.984977,12637.629883,4225.92,17292.480469,5665.100098,6876.72998,14875.484927
2007-02-09,14875.484927,12580.830078,4248.24,17504.330078,5692.450195,6911.109863,14768.985035
2007-02-12,14768.985035,12552.549805,4213.85,,5643.950195,6859.450195,14824.584588
2007-02-13,14824.584588,12654.849609,4239.03,17621.449219,5682.689941,6895.339844,14905.685092
2007-02-14,14905.685092,12741.860352,4267.02,17752.640625,5725.839844,6961.180176,14876.885316
2007-02-15,14876.885316,12765.009766,4258.13,17897.230469,5720.879883,6958.620117,14851.185147
2007-02-16,14851.185147,12767.570312,4247.4,17875.650391,5713.589844,6957.069824,14915.784691
2007-02-19,14915.784691,,4266.23,17940.089844,5739.899902,6987.080078,14886.084526
2007-02-20,14886.084526,12786.639648,4250.3,17939.119141,5713.450195,6982.910156,14788.78482
2007-02-21,14788.78482,12738.410156,4232.52,17913.210938,5694.560059,6941.660156,14791.284817
2007-02-22,14791.284817,12686.019531,4241.48,18108.789062,5707.859863,6973.72998,14767.084646
2007-02-23,14767.084646,12647.480469,4245.99,18188.419922,5716.379883,6992.580078,14856.084556
2007-02-26,14856.084556,12632.259766,4272.32,18215.349609,5762.540039,7027.589844,14408.285205
2007-02-27,14408.285205,12216.240234,4156.73,18119.919922,5588.390137,6819.649902,14248.385953
2007-02-28,14248.385953,12268.629883,4087.12,17604.119141,5516.319824,6715.439941,14064.886139
2007-03-01,14064.886139,12234.339844,4031.3,17453.509766,5458.399902,6640.240234,13962.186048
2007-03-02,13962.186048,12114.099609,4011.63,17217.929688,5424.700195,6603.319824,13749.085678
2007-03-05,13749.085678,12050.410156,3980.06,16642.25,5385.029785,6534.569824,13825.886381
2007-03-06,13825.886381,12207.589844,4010.39,16844.5,5437.129883,6595.0,13912.686098
2007-03-07,13912.686098,12192.450195,4021.97,16764.619141,5455.069824,6617.75,14193.985618
2007-03-08,14193.985618,12260.700195,4082.58,17090.310547,5524.259766,6713.22998,14257.185749
2007-03-09,14257.185749,12276.320312,4091.67,17164.039062,5537.839844,6716.52002,14146.485666
2007-03-12,14146.485666,12318.620117,4066.78,17292.390625,5496.069824,6715.490234,13982.886222
2007-03-13,13982.886222,12075.959961,4017.75,17178.839844,5432.939941,6623.990234,13602.386608
2007-03-14,13602.386608,12133.400391,3906.15,16676.890625,5296.220215,6447.700195,13940.386265
2007-03-15,13940.386265,12159.679688,3985.57,16860.390625,5389.850098,6585.470215,13977.386228
2007-03-16,13977.386228,12110.410156,3984.54,16744.150391,5382.160156,6579.870117,14250.185756
2007-03-19,14250.185756,12226.169922,4055.49,17009.550781,5458.950195,6671.410156,14323.185682
2007-03-20,14323.185682,12288.099609,4079.52,17163.199219,5503.27002,6700.290039,14310.485499
2007-03-21,14310.485499,12447.519531,4078.29,,5502.180176,6712.060059,14490.084927
2007-03-22,14490.084927,12461.139648,4170.08,17419.199219,5598.370117,6856.959961,14545.685456
2007-03-23,14545.685456,12481.009766,4191.58,17480.609375,5634.75,6899.060059,14469.584948
2007-03-26,14469.584948,12469.070312,4142.11,17521.960938,5576.299805,6828.819824,14536.785075
2007-03-27,14536.785075,12397.290039,4153.61,17365.050781,5587.060059,6858.339844,14482.985325
2007-03-28,14482.985325,12300.360352,4128.2,17254.730469,5552.689941,6816.890137,14605.285005
2007-03-29,14605.285005,12348.75,4180.07,17263.939453,5631.529785,6897.080078,14641.685359
2007-03-30,14641.685359,12354.349609,4181.03,17287.650391,5634.160156,6917.029785,14730.784878
2007-04-02,14730.784878,12382.299805,4189.55,17028.410156,5645.560059,6937.169922,14953.185044
2007-04-03,14953.185044,12510.299805,4246.3,17244.050781,5711.910156,7045.560059,14943.084468
2007-04-04,14943.084468,12530.049805,4261.83,17544.089844,5739.009766,7073.910156,14974.885217
2007-04-05,14974.885217,12560.200195,4271.54,17491.419922,5741.379883,7099.910156,
2007-04-06,,,,17484.779297,,,
2007-04-09,,12569.139648,,17743.759766,,,15005.484795
2007-04-10,15005.484795,12573.849609,4301.47,17664.689453,5766.27002,7166.669922,14997.584413
2007-04-11,14997.584413,12484.620117,4293.2,17670.070312,5751.919922,7152.830078,14882.984919
2007-04-12,14882.984919,12552.959961,4280.02,17540.419922,5748.939941,7142.950195,14965.284641
2007-04-13,14965.284641,12612.129883,4317.35,17363.949219,5789.339844,7212.069824,15020.784584
2007-04-16,15020.784584,12720.459961,4379.25,17628.300781,5861.970215,7338.060059,14965.984835
2007-04-17,14965.984835,12773.040039,4384.38,17527.449219,5858.140137,7348.830078,14870.385323
2007-04-18,14870.385323,12803.839844,4358.95,17667.330078,5835.950195,7282.339844,14821.685177
2007-04-19,14821.685177,12808.629883,4339.93,17371.970703,5829.040039,7242.72998,15080.885109
2007-04-20,15080.885109,12961.980469,4416.79,17452.619141,5938.899902,7342.540039,14987.084423
2007-04-23,14987.084423,12919.400391,4400.12,17455.369141,5917.319824,7335.620117,14578.685423
2007-04-24,14578.685423,12953.94043,4367.83,17451.769531,5886.029785,7270.319824,14620.385576
2007-04-25,14620.385576,13089.889648,4404.44,17236.160156,5947.330078,7343.080078,14610.985195
2007-04-26,14610.985195,13105.5,4414.21,17429.169922,5944.439941,7387.02002,14403.585015
2007-04-27,14403.585015,13120.94043,4383.13,17400.410156,5930.77002,7378.120117,14374.585044
2007-04-30,14374.585044,13062.910156,4392.34,,5960.040039,7408.870117,
2007-05-01,,13136.139648,4392.41,17274.980469,,,14416.885782
2007-05-02,14416.885782,13211.879883,4415.48,17394.919922,5990.129883,7455.930176,14395.585023
2007-05-03,14395.585023,13241.379883,4427.32,,6004.279785,7476.689941,14620.28499
2007-05-04,14620.28499,13264.620117,4445.59,,6068.830078,7516.759766,14672.084742
2007-05-07,14672.084742,13312.969727,4441.31,17669.830078,6071.47998,7525.689941,14556.685445
2007-05-08,14556.685445,13309.070312,4411.32,17656.839844,6034.25,7442.200195,14609.385587
2007-05-09,14609.385587,13362.870117,4425.03,17748.119141,6051.629883,7475.990234,14575.385622
2007-05-10,14575.385622,13215.129883,4391.87,17736.960938,6012.759766,7415.330078,14736.284873
2007-05-11,14736.284873,13326.219727,4423.07,17553.720703,6050.629883,7479.339844,14685.985119
2007-05-14,14685.985119,13346.780273,4413.72,17677.939453,6026.419922,7459.609863,14824.185174
2007-05-15,14824.185174,13383.839844,4441.03,17512.980469,6049.759766,7505.350098,14918.784688
2007-05-16,14918.784688,13487.530273,4422.62,17529.0,6017.910156,7481.25,14968.185028
2007-05-17,14968.185028,13476.719727,4428.56,17498.599609,6027.0,7499.5,15068.385122
2007-05-18,15068.385122,13556.530273,4480.81,17399.580078,6101.140137,7607.540039,15055.484745
2007-05-21,15055.484745,13542.879883,4465.54,17556.869141,6089.910156,7619.310059,15070.88512
2007-05-22,15070.88512,13539.950195,4469.88,17680.050781,6089.720215,7659.390137,15223.884965
2007-05-23,15223.884965,13525.650391,4499.69,17705.119141,6120.200195,7735.879883,15094.885095
2007-05-24,15094.885095,13441.129883,4452.7,17696.970703,6048.310059,7697.379883,15053.184942
2007-05-25,15053.184942,13507.280273,4463.52,17481.210938,6057.490234,7739.200195,15124.584284
2007-05-28,15124.584284,,4475.46,17587.589844,6071.470215,,15188.584219
2007-05-29,15188.584219,13521.339844,4474.81,17672.560547,6056.390137,7781.040039,15137.284466
2007-05-30,15137.284466,13633.080078,4468.72,17588.259766,6042.149902,7764.970215,15329.384858
2007-05-31,15329.384858,13627.639648,4512.65,17875.75,6104.0,7883.040039,15501.484293
2007-06-01,15501.484293,13668.110352,4556.97,17958.880859,6168.149902,7987.850098,15414.284186
2007-06-04,15414.284186,13676.320312,4537.81,17973.419922,6125.810059,7976.790039,15314.884872
2007-06-05,15314.884872,13595.459961,4513.19,18053.810547,6078.540039,7919.830078,14928.784678
2007-06-06,14928.784678,13465.669922,4437.29,18040.929688,5977.870117,7730.049805,14725.885469
2007-06-07,14725.885469,13266.730469,4381.45,18053.380859,5890.490234,7618.609863,14816.484987
2007-06-08,14816.484987,13424.389648,4376.42,17779.089844,5883.290039,7590.5,14940.58447
2007-06-11,14940.58447,13424.959961,4415.5,17834.480469,5940.089844,7706.100098,14764.284844
2007-06-12,14764.284844,13295.009766,4383.02,17760.910156,5898.160156,7678.259766,14829.784778
2007-06-13,14829.784778,13482.349609,4401.68,17732.769531,5934.27002,7680.759766,15078.385112
2007-06-14,15078.385112,13553.730469,4485.04,17842.289062,6047.22998,7849.160156,15252.084155
2007-06-15,15252.084155,13639.480469,,17971.490234,6105.279785,8030.640137,15103.584305
2007-06-18,15103.584305,13612.980469,4530.22,18149.519531,6087.149902,8036.120117,15000.184996
2007-06-19,15000.184996,13635.419922,4527.22,18163.609375,6071.669922,8033.52002,15035.68496
2007-06-20,15035.68496,13489.419922,,18211.679688,6093.290039,8090.490234,14882.385311
2007-06-21,14882.385311,13545.839844,4488.66,18240.300781,6029.790039,7964.709961,14784.885409
2007-06-22,14784.885409,13360.259766,4479.36,18188.630859,6023.25,7949.629883,14848.284759
2007-06-25,14848.284759,13352.049805,4471.13,18087.480469,6002.850098,7930.609863,14755.185244
2007-06-26,14755.185244,13337.660156,4433.04,18066.109375,5953.359863,7860.52002,14681.685319
2007-06-27,14681.685319,13427.730469,4412.12,17849.279297,5941.669922,7801.22998,14819.885374
2007-06-28,14819.885374,13422.280273,4457.99,17932.269531,6006.310059,7921.359863,14891.98491
2007-06-29,14891.98491,13408.620117,4489.77,18138.359375,6054.930176,8007.319824,14804.685194
2007-07-02,14804.685194,13535.429688,4470.26,18146.300781,6026.950195,7958.240234,14869.385324
2007-07-03,14869.385324,13577.299805,4513.01,18149.900391,6069.839844,8050.680176,14989.685007
2007-07-04,14989.685007,,4524.24,18168.720703,6098.080078,8075.259766,14907.385285
2007-07-05,14907.385285,13565.839844,4491.87,18221.480469,6059.529785,7987.129883,15058.284546
2007-07-06,15058.284546,13611.679688,4524.45,18140.939453,6102.689941,8048.319824,14974.685022
2007-07-09,14974.685022,13649.969727,4528.76,18261.980469,6104.660156,8077.390137,14823.88537
2007-07-10,14823.88537,13501.700195,4474.15,18252.669922,6019.220215,7964.759766,14766.185233
2007-07-11,14766.185233,13577.870117,4447.52,18049.509766,6001.089844,7898.540039,14941.784664
2007-07-12,14941.784664,13861.730469,4517.7,17984.140625,6103.049805,8053.430176,15023.484777
2007-07-13,15023.484777,13907.25,4542.57,18238.949219,6117.959961,8092.77002,15110.38508
2007-07-16,15110.38508,13950.980469,4557.57,,6125.600098,8105.689941,15153.78445
2007-07-17,15153.78445,13971.549805,4538.31,18217.269531,6099.209961,8038.209961,15058.584351
2007-07-18,15058.584351,13918.219727,4472.22,18015.580078,5995.970215,7893.609863,15207.284395
2007-07-19,15207.284395,14000.410156,4522.63,18116.570312,6065.5,7991.209961,14930.084481
2007-07-20,14930.084481,13851.080078,4445.23,18157.929688,5957.160156,7874.850098,15056.684939
2007-07-23,15056.684939,13943.419922,4482.75,17963.640625,6009.160156,7944.209961,14913.284693
2007-07-24,14913.284693,13716.950195,4412.06,18002.029297,5907.470215,7806.790039,14937.685059
2007-07-25,14937.685059,13785.070312,4360.9,17858.419922,5837.109863,7692.549805,14540.385657
2007-07-26,14540.385657,13473.570312,4252.92,17702.089844,5675.049805,7508.959961,14587.485219
2007-07-27,14587.485219,13265.469727,4244.58,17283.810547,5643.959961,7451.680176,14507.88569
2007-07-30,14507.88569,13358.30957,4239.18,17289.300781,5646.359863,7456.310059,14802.385392
2007-07-31,14802.385392,13211.990234,4315.69,17248.890625,5751.080078,7584.140137,14595.685406
2007-08-01,14595.685406,13362.370117,4237.05,16870.980469,5654.299805,7473.930176,14678.584736
2007-08-02,14678.584736,13463.330078,4288.66,16984.109375,5682.069824,7534.129883,14534.285077
2007-08-03,14534.285077,13181.910156,4229.19,16979.859375,5597.890137,7435.669922,14432.084986
2007-08-06,14432.084986,13468.780273,4202.77,16914.460938,5532.990234,7444.450195,14652.885543
2007-08-07,14652.885543,13504.299805,4276.8,16921.769531,5620.399902,7513.660156,15004.184992
2007-08-08,15004.184992,13657.860352,4364.22,17029.279297,5749.290039,7605.939941,14838.284769
2007-08-09,14838.284769,13270.679688,4275.18,17170.599609,5624.779785,7453.589844,14453.885745
2007-08-10,14453.885745,13239.540039,,16764.089844,5448.629883,7343.259766,14731.784877
2007-08-13,14731.784877,13236.530273,4255.79,16800.050781,5569.279785,7474.330078,14553.084863
2007-08-14,14553.084863,13028.919922,4195.6,16844.609375,5478.660156,7425.069824,14520.485287
2007-08-15,14520.485287,12861.469727,4183.06,16475.609375,5442.720215,7445.899902,13979.68603
2007-08-16,13979.68603,12845.780273,4062.33,16148.490234,5265.470215,7270.069824,14237.485573
2007-08-17,14237.485573,13079.080078,4157.2,15273.679688,5363.629883,7378.290039,14269.085151
2007-08-20,14269.085151,13121.349609,4173.29,15732.480469,5399.379883,7407.529785,14239.785376
2007-08-21,14239.785376,13090.860352,4175.07,15901.339844,5418.779785,7424.75,14359.185645
2007-08-22,14359.185645,13236.129883,4226.52,15900.639648,5518.169922,7500.47998,14292.485518
2007-08-23,14292.485518,13235.879883,4225.89,16316.320312,5523.330078,7511.959961,14334.385866
2007-08-24,14334.385866,13378.870117,4238.63,16248.969727,5569.379883,7507.27002,14305.485505
2007-08-27,14305.485505,13322.129883,4240.95,16301.389648,5590.540039,7485.990234,14124.785492
2007-08-28,14124.785492,13041.849609,4170.68,16287.490234,5474.169922,7430.240234,14183.585237
2007-08-29,14183.585237,13289.290039,4193.58,16012.830078,5520.02002,7439.180176,14313.385887
2007-08-30,14313.385887,13238.730469,4246.12,16153.820312,5592.529785,7519.939941,14479.785133
2007-08-31,14479.785133,13357.740234,4294.56,16569.089844,5662.700195,7638.169922,14546.885651
2007-09-03,14546.885651,,4295.99,16524.929688,5651.27002,7648.580078,14590.084826
2007-09-04,14590.084826,13448.860352,4324.35,16420.470703,5672.720215,7721.77002,14240.08518
2007-09-05,14240.08518,13305.469727,4235.41,16158.450195,5551.549805,7588.029785,14198.386004
2007-09-06,14198.386004,13363.349609,4256.12,16257.0,5576.620117,7621.720215,13873.386333
2007-09-07,13873.386333,13113.379883,4162.42,16122.160156,5430.100098,7436.629883,13726.285896
2007-09-10,13726.285896,13127.849609,4136.44,15764.969727,5386.430176,7375.439941,13965.485849
2007-09-11,13965.485849,13308.389648,4197.35,15877.669922,5478.939941,7457.899902,13980.386225
2007-09-12,13980.386225,13291.650391,4210.69,15797.599609,5508.009766,7472.990234,14077.78554
2007-09-13,14077.78554,13424.879883,4249.01,15821.19043,5565.970215,7535.970215,13860.985955
2007-09-14,13860.985955,13442.519531,4221.34,16127.419922,5538.919922,7497.740234,13696.886512
2007-09-17,13696.886512,13403.419922,4184.6,,5439.370117,7479.850098,14041.985772
2007-09-18,14041.985772,13739.389648,4264.42,15801.799805,5549.350098,7575.209961,14494.785117
2007-09-19,14494.785117,13815.55957,4389.33,16381.540039,5730.819824,7750.839844,14427.084991
2007-09-20,14427.084991,13766.700195,4366.16,16413.789062,5688.759766,7735.089844,14450.584967
2007-09-21,14450.584967,13820.19043,4370.35,16312.610352,5700.649902,7794.430176,14494.685508
2007-09-24,14494.685508,13759.05957,,,5692.490234,7787.919922,14311.885889
2007-09-25,14311.885889,13778.650391,4328.9,16401.730469,5641.589844,7769.439941,14513.685489
2007-09-26,14513.685489,13878.150391,4364.4,16435.740234,5690.77002,7804.149902,14581.584834
2007-09-27,14581.584834,13912.94043,4388.98,16832.220703,5733.370117,7853.790039,14576.48523
2007-09-28,14576.48523,13895.629883,4381.71,16785.689453,5715.689941,7861.509766,14602.985203
2007-10-01,14602.985203,14087.549805,4409.65,16845.960938,5773.259766,7922.419922,14789.985014
2007-10-02,14789.985014,14047.30957,,17046.779297,5799.27002,7946.790039,14783.784825
2007-10-03,14783.784825,13968.049805,4421.58,17199.890625,5806.180176,7955.299805,14717.985087
2007-10-04,14717.985087,13974.30957,4420.39,17092.490234,5804.390137,7944.990234,14892.08452
2007-10-05,14892.08452,14066.009766,4455.31,17065.039062,5843.240234,8002.180176,14808.984994
2007-10-08,14808.984994,14043.730469,4435.87,,5829.399902,7974.370117,14862.685135
2007-10-09,14862.685135,14164.530273,4447.58,17159.900391,5861.930176,7980.439941,14863.784744
2007-10-10,14863.784744,14078.69043,4442.61,17177.890625,5838.490234,7986.569824,15099.984699
2007-10-11,15099.984699,14015.120117,4473.57,17458.980469,5862.830078,8033.689941,15261.284341
2007-10-12,15261.284341,14093.080078,,17331.169922,5843.950195,8041.259766,15187.484611
2007-10-15,15187.484611,13984.799805,4434.98,17358.150391,5807.439941,7969.470215,15279.684713
2007-10-16,15279.684713,13912.94043,4420.91,17137.919922,5774.359863,7962.640137,15430.484365
2007-10-17,15430.484365,13892.540039,4441.8,16955.310547,5818.799805,7985.410156,15507.083896
2007-10-18,15507.083896,13888.959961,4420.38,17106.089844,5767.240234,7921.399902,15529.684459
2007-10-19,15529.684459,13522.019531,4411.26,16814.369141,5740.47998,7884.120117,15327.784273
2007-10-22,15327.784273,13566.969727,4356.24,16438.470703,5661.27002,7794.939941,15429.583975
2007-10-23,15429.583975,13676.230469,4378.42,16450.580078,5705.049805,7842.790039,15231.284371
2007-10-24,15231.284371,13675.25,4357.14,16358.389648,5674.669922,7828.959961,15385.98441
2007-10-25,15385.98441,13671.919922,4412.12,16284.169922,5760.299805,7932.439941,15603.88458
2007-10-26,15603.88458,13806.700195,4440.23,16505.630859,5794.870117,7949.169922,15738.083662
2007-10-29,15738.083662,13870.259766,,16698.080078,5836.189941,8009.669922,15782.484008
2007-10-30,15782.484008,13792.469727,4462.95,16651.009766,5803.930176,7977.939941,15890.483898
2007-10-31,15890.483898,13930.009766,4489.79,16737.630859,5847.950195,8019.220215,15759.583641
2007-11-01,15759.583641,13567.870117,4415.27,16870.400391,5730.919922,7880.850098,15823.684161
2007-11-02,15823.684161,13595.099609,,16517.480469,5720.419922,7849.490234,15825.884355
2007-11-05,15825.884355,13543.400391,4392.8,16268.919922,5684.620117,7807.549805,15895.384284
2007-11-06,15895.384284,13660.94043,4407.34,16249.629883,5709.419922,7827.189941,15841.884338
2007-11-07,15841.884338,13300.019531,,16096.679688,5683.220215,7799.620117,15945.684038
2007-11-08,15945.684038,13266.290039,4363.6,15771.570312,5631.629883,7819.470215,15731.184255
2007-11-09,15731.184255,13042.740234,4297.83,15583.419922,5524.180176,7812.399902,15774.684211
2007-11-12,15774.684211,12987.549805,4302.88,15197.089844,5535.560059,7806.839844,15814.78378
2007-11-13,15814.78378,13307.089844,4311.98,15126.629883,5538.910156,7777.560059,15808.884372
2007-11-14,15808.884372,13231.009766,4338.28,15499.55957,5613.600098,7783.109863,15725.78387
2007-11-15,15725.78387,13110.049805,4301.44,15396.299805,5561.129883,7667.029785,15768.984022
2007-11-16,15768.984022,13176.790039,4282.4,15154.610352,5523.629883,7612.259766,15539.284059
2007-11-19,15539.284059,12958.44043,4226.7,15042.55957,5432.569824,7511.970215,15699.984092
2007-11-20,15699.984092,13010.139648,4277.24,15211.519531,5506.680176,7630.310059,15364.484431
2007-11-21,15364.484431,12799.040039,4195.58,14837.660156,5381.299805,7518.419922,15317.084089
2007-11-22,15317.084089,,4208.92,14888.769531,5416.100098,7562.100098,15392.184599
2007-11-23,15392.184599,12980.879883,4268.53,,5521.169922,7608.959961,15330.184662
2007-11-26,15330.184662,12743.44043,4238.0,15135.209961,5458.390137,7567.359863,15315.58409
2007-11-27,15315.58409,12958.44043,4224.44,15222.849609,5434.169922,7531.350098,15566.484227
2007-11-28,15566.484227,13289.450195,4321.75,15153.780273,5561.209961,7723.660156,15656.583745
2007-11-29,15656.583745,13311.730469,4347.0,15513.740234,5598.109863,7765.189941,15759.884421
2007-11-30,15759.884421,13371.719727,4394.95,15680.669922,5670.569824,7870.52002,15734.984056
2007-12-03,15734.984056,13314.570312,,15628.969727,5629.459961,7837.259766,15708.184279
2007-12-04,15708.184279,13248.730469,4339.1,15480.19043,5547.209961,7808.939941,15802.184183
2007-12-05,15802.184183,13444.959961,4410.0,15608.879883,5659.069824,7944.77002,15695.884486
2007-12-06,15695.884486,13619.889648,4414.65,15874.080078,5673.759766,7940.580078,15819.58358
2007-12-07,15819.58358,13625.580078,4446.34,15956.370117,5718.75,7994.069824,15832.684152
2007-12-10,15832.684152,13727.030273,4465.52,15924.389648,5750.919922,8033.359863,15890.483898
2007-12-11,15890.483898,13432.769531,4449.95,16044.719727,5724.759766,8009.419922,15859.983929
2007-12-12,15859.983929,13473.900391,4469.47,15932.259766,5743.319824,8076.120117,15499.18449
2007-12-13,15499.18449,13517.959961,4370.76,15536.519531,5590.910156,7928.310059,15575.684413
2007-12-14,15575.684413,13339.849609,4384.65,15514.509766,5605.359863,7948.359863,15318.484478
2007-12-17,15318.484478,13167.200195,4312.47,15249.790039,5514.879883,7825.439941,15282.084124
2007-12-18,15282.084124,13232.469727,4309.15,15207.860352,5509.370117,7850.740234,15177.084231
2007-12-19,15177.084231,13207.269531,4301.33,15030.509766,5497.419922,7837.319824,15140.184854
2007-12-20,15140.184854,13245.639648,4314.7,15031.599609,5511.450195,7869.189941,15289.284312
2007-12-21,15289.284312,13450.650391,,15257.0,5602.77002,8002.669922,
2007-12-24,,13550.040039,4388.38,,5614.279785,,
2007-12-25,,,,15552.589844,,,
2007-12-26,,13551.69043,,15653.540039,,,15256.184737
2007-12-27,15256.184737,13359.610352,4404.61,15564.69043,5627.47998,8038.600098,15182.284421
2007-12-28,15182.284421,13365.870117,4404.64,15307.780273,5627.25,8067.319824,
2007-12-31,,13264.820312,4399.72,,5614.080078,,15002.484798
2008-01-02,15002.484798,13043.959961,4339.23,,5550.359863,7949.109863,14856.484946
2008-01-03,14856.484946,13056.719727,4333.42,,5546.080078,7908.410156,14602.285008
2008-01-04,14602.285008,12800.179688,4270.53,14691.410156,5446.790039,7808.689941,14666.985138
2008-01-07,14666.985138,12827.490234,4283.37,14500.549805,5452.830078,7817.169922,14670.485135
2008-01-08,14670.485135,12589.070312,4295.23,14528.669922,5495.669922,7849.990234,14603.485203
2008-01-09,14603.485203,12735.30957,4258.32,14599.160156,5435.419922,7782.709961,14523.985283
2008-01-10,14523.985283,12853.089844,4237.62,14388.110352,5400.430176,7713.089844,14457.98535
2008-01-11,14457.98535,12606.299805,4225.31,14110.790039,5371.410156,7717.950195,14431.885767
2008-01-14,14431.885767,12778.150391,4236.68,,5403.509766,7732.02002,13945.186065
2008-01-15,13945.186065,12501.110352,4140.94,13972.629883,5250.819824,7566.379883,13817.085609
2008-01-16,13817.085609,12466.160156,4108.34,13504.509766,5225.390137,7471.569824,13775.585651
2008-01-17,13775.585651,12159.209961,4065.76,13783.450195,5157.089844,7413.529785,13655.386554
2008-01-18,13655.386554,12099.299805,3995.17,13861.290039,5092.399902,7314.169922,12625.787011
2008-01-21,12625.787011,,3703.05,13325.94043,4744.450195,6790.189941,12839.687185
2008-01-22,12839.687185,11971.19043,3753.68,12573.049805,4842.540039,6769.470215,12254.587192
2008-01-23,12254.587192,12270.169922,3577.99,12829.05957,4636.759766,6439.209961,13106.686915
2008-01-24,13106.686915,12378.610352,3809.07,13092.780273,4915.290039,6821.069824,13141.086294
2008-01-25,13141.086294,12207.169922,3777.06,13629.160156,4878.120117,6816.740234,13026.686996
2008-01-28,13026.686996,12383.889648,,13087.910156,4848.299805,6818.850098,13246.586187
2008-01-29,13246.586187,12480.299805,3810.01,13478.860352,4941.450195,6892.959961,13217.086217
2008-01-30,13217.086217,12442.830078,3789.31,13345.030273,4873.569824,6875.350098,13228.986595
2008-01-31,13228.986595,12650.360352,3792.8,13592.469727,4869.790039,6851.75,13494.686521
2008-02-01,13494.686521,12743.19043,3867.47,13497.160156,4978.060059,6968.669922,13515.6865
2008-02-04,13515.6865,12635.160156,3867.16,13859.700195,4973.640137,7000.490234,12814.68721
2008-02-05,12814.68721,12265.129883,3717.08,13745.5,4776.859863,6765.25,13037.286594
2008-02-06,13037.286594,12200.099609,3760.12,13099.240234,4816.430176,6847.509766,12889.486939
2008-02-07,12889.486939,12247.0,3699.29,13207.150391,4723.799805,6733.720215,12934.786698
2008-02-08,12934.786698,12182.129883,3701.17,13017.240234,4709.649902,6767.279785,12818.786816
2008-02-11,12818.786816,12240.009766,3678.16,,4682.700195,6743.540039,13254.686765
2008-02-12,13254.686765,12373.410156,3803.76,13021.959961,4840.709961,6967.839844,13266.686752
2008-02-13,13266.686752,12552.240234,3803.21,13068.299805,4855.399902,6973.669922,13313.186705
2008-02-14,13313.186705,12376.980469,3797.89,13626.450195,4858.649902,6962.279785,13073.887143
2008-02-15,13073.887143,12348.209961,3719.28,13622.55957,4771.790039,6832.430176,13312.186706
2008-02-18,13312.186706,,3795.12,13635.400391,4861.799805,6967.549805,13269.686749
2008-02-19,13269.686749,12337.219727,3805.27,13757.910156,4885.830078,7002.290039,13080.387137
