Date,YAHOO/INDEX_IBEX - Close,YAHOO/INDEX_DJI - Close,YAHOO/INDEX_STOXX50E - Close,YAHOO/INDEX_N225 - Close,YAHOO/INDEX_FCHI - Close,YAHOO/INDEX_GDAXI - Close,Close
2005-01-04,99.95506834454201,99.08057168117399,100.03703678763,100.0,100.19763354673,99.97600424437,0.0
2005-01-05,98.90729800996799,98.773470596045,99.231318307621,99.303418905602,99.31737526288,99.22429640087,1.0
2005-01-07,99.09032119818,98.830602085586,100.32962740992,99.26626497362801,100.57784954646,100.57951635538001,0.0
2005-01-10,98.952229665427,98.98970012244699,100.24208591188,99.26626497362801,100.5742213148,100.36910688714,0.0
2005-01-11,98.27161884725099,98.38565547250201,99.302024902189,100.19309530073,99.82649125140101,99.21892610143,0.0
2005-01-12,98.04474499791701,98.95940960287099,98.450852182814,99.44120724968,98.974498928922,98.072716137516,1.0
2005-01-13,98.82399569713002,97.916015888057,98.86532750621201,98.61491807861799,99.440570135996,98.150085121686,1.0
2005-01-14,98.914961429155,98.402247901473,99.265998208766,99.310973480063,99.971993681554,98.621239395639,1.0
2005-01-17,99.67449699945499,98.402247901473,99.765658143716,99.733885602657,100.66810548215,98.92765467547599,1.0
2005-01-18,99.701896963365,99.062022382116,99.74444616534599,99.179612042283,100.50159993415001,99.048828132507,0.0
2005-01-19,99.59996052691099,98.234202874623,99.659261553794,99.02402677606301,100.34572574059999,98.928587652806,0.0
2005-01-20,98.833863958532,97.59577192356701,98.912128537855,97.97720501834101,99.65661073446199,98.343257240145,0.0
2005-01-21,98.63329837086599,96.864330502335,99.01852512777701,97.57435364546,99.961355946907,98.18643714714399,0.0
2005-01-24,98.279282266437,96.637106104497,98.916168914687,98.018191348137,99.819228485691,97.911242552404,1.0
2005-01-25,99.00374373477501,97.503407675996,99.61582750284501,97.90896794946899,100.68366948152,98.658296857189,1.0
2005-01-26,99.27664095277001,97.848535749685,99.542427323722,98.77424246923201,100.62609284032,98.19622204952299,1.0
2005-01-27,100.01315413083,97.55784506148501,100.02659914748001,98.46809984589001,100.92642466775999,98.249583883524,1.0
2005-01-28,100.16769634984001,97.183172807982,99.524245627976,98.28812118686399,100.38048194505,97.909376597744,1.0
2005-01-31,101.09381513001,97.767921828428,100.49056908708,98.86991681535,101.50453383121,99.145300421118,1.0
2005-02-01,101.45658636681999,98.345771740333,101.30739860338001,98.84222518286998,102.16563619057,99.73064220501499,1.0
2005-02-02,102.00458564503,98.763777266295,101.76160429896,99.039653126696,102.49087166708999,100.11138857795,1.0
2005-02-03,102.04185388129999,98.729381868708,101.35925010605999,98.885195537323,101.90005421331999,99.769554249989,1.0
2005-02-04,103.27046397768,99.87604369116801,102.25991744163,98.633851151484,102.65400862636,101.11265684714,1.0
2005-02-07,103.70009754899,99.872594141557,102.75924067851,99.844677580257,103.27361119765999,101.74344154063,1.0
2005-02-08,103.89189729636,99.955265050058,102.89156301978001,99.762798185409,103.24430684615999,101.86088308834,0.0
2005-02-09,103.58062943195,99.39121334591499,102.50301344772,99.61450464717501,102.95512560714,101.43585434767999,1.0
2005-02-10,103.58501770056999,100.18808701475001,102.49089231722,100.31090768596,102.97457742921,101.17627008384001,1.0
2005-02-11,105.08762744701001,100.62053697108,103.70569895152,100.31090768596,104.1774750716,102.24325648015999,0.0
2005-02-14,105.05146163184999,100.57505568138001,103.56024538555,100.99368535521,104.05713590750999,102.21063634071999,1.0
2005-02-15,105.59178678296,101.00555786409001,103.93701052518,101.11775506500999,104.53279375058001,102.57483940543001,0.0
2005-02-16,104.94843348219,100.98281267566,103.31748607753,100.72869864340001,103.97699214417,101.79982987115999,1.0
2005-02-17,105.05913575894002,100.23142029653,103.27674561114,100.56408349721,103.88569774054001,101.82103806603001,0.0
2005-02-18,104.88815356159,100.5199720826,103.43499370375,101.23609313451,104.4957073994,101.58312847408001,0.0
2005-02-21,103.73187508456999,100.5199720826,103.15216732546999,101.15707955980999,104.32972103349,101.44028032185999,0.0
2005-02-22,102.47915088276,98.898082223958,102.53264287783001,100.69423247596,103.80348339557,100.73820240304,1.0
2005-02-23,102.52079667974002,99.481429576241,101.95486899078001,99.84745013566,103.15145476655,100.44577043522,0.0
2005-02-24,102.5043567014,100.18044156645,101.84443202403,100.11634556228,103.1639034399,100.29733579025,1.0
2005-02-25,103.45897786658001,101.04544159625999,103.12119110309,101.21985630874,104.63965212764,101.33076909309999,0.0
2005-02-28,102.92522443240999,100.34298916224002,102.97304395257,101.93483630917,104.4474640796,101.37387952441,1.0
2005-03-01,103.81626912157,100.93733138596001,103.65048046815001,102.28152436890998,105.16899876325,102.14586258546,0.0
2005-03-02,103.50171538773,100.76928635911,103.79425054376999,102.56959875844,105.3697413336,102.37445377535,0.0
2005-03-03,103.2299098939,100.96557401477,103.63903273379,102.94076500184,105.33421263246001,101.90468758450001,1.0
2005-03-04,104.53634231033001,101.96767324209,104.60737638129999,103.08480219661,106.11825022202,103.07559871683,1.0
2005-03-07,104.62293048164,101.9332869503,104.86596049858,103.53897551170999,106.54411342357001,103.18208344906,0.0
2005-03-08,103.90285728193001,101.70736408483,104.28683981926001,103.20514124721001,105.95744343543001,102.44598593646,0.0
2005-03-09,103.1367500166,100.71010697879998,103.77000828277001,103.89781363548,105.47270553368999,101.95898239583,0.0
