Date,Ibex5,DowJones5,Stoxx5,Nikkei5,Francia5,Alemania5,Ibex4,DowJones4,Stoxx4,Nikkei4,Francia4,Alemania4,Ibex3,DowJones3,Stoxx3,Nikkei3,Francia3,Alemania3,Ibex2,DowJones2,Stoxx2,Nikkei2,Francia2,Alemania2,Ibex1,DowJones1,Stoxx1,Nikkei1,Francia1,Alemania1,Close
2000-01-24,94.358311800172,96.92415105778,97.309670421222,100.28338663112,96.17211278792101,102.68459364993,93.570198105082,97.11538775004401,95.96615538169,99.435189852843,94.594387191008,100.87220361916,95.016368570198,97.142687625315,97.35648207340599,100.5700725131,95.419412887132,103.23830736951,96.525405762274,97.098921843005,98.713195111791,101.08858000745,96.129699267212,105.56041290183,94.826010378984,94.55303440854601,98.612560370534,102.27292068775999,96.851298662818,104.67858941731,0.0
2000-01-25,93.570198105082,97.11538775004401,95.96615538169,99.435189852843,94.594387191008,100.87220361916,95.016368570198,97.142687625315,97.35648207340599,100.5700725131,95.419412887132,103.23830736951,96.525405762274,97.098921843005,98.713195111791,101.08858000745,96.129699267212,105.56041290183,94.826010378984,94.55303440854601,98.612560370534,102.27292068775999,96.851298662818,104.67858941731,93.325578027562,96.328601061403,96.60275260763599,102.82504771206,95.647389754106,101.25675234997,1.0
2000-01-26,95.016368570198,97.142687625315,97.35648207340599,100.5700725131,95.419412887132,103.23830736951,96.525405762274,97.098921843005,98.713195111791,101.08858000745,96.129699267212,105.56041290183,94.826010378984,94.55303440854601,98.612560370534,102.27292068775999,96.851298662818,104.67858941731,93.325578027562,96.328601061403,96.60275260763599,102.82504771206,95.647389754106,101.25675234997,94.487510766581,97.21365010886998,98.820841289939,102.21293793582,97.56732818543101,104.43950318761999,1.0
2000-01-27,96.525405762274,97.098921843005,98.713195111791,101.08858000745,96.129699267212,105.56041290183,94.826010378984,94.55303440854601,98.612560370534,102.27292068775999,96.851298662818,104.67858941731,93.325578027562,96.328601061403,96.60275260763599,102.82504771206,95.647389754106,101.25675234997,94.487510766581,97.21365010886998,98.820841289939,102.21293793582,97.56732818543101,104.43950318761999,96.430659853575,96.880393868904,101.09089709273,103.03139001154,100.49835899085,106.23915594096,1.0
2000-01-28,94.826010378984,94.55303440854601,98.612560370534,102.27292068775999,96.851298662818,104.67858941731,93.325578027562,96.328601061403,96.60275260763599,102.82504771206,95.647389754106,101.25675234997,94.487510766581,97.21365010886998,98.820841289939,102.21293793582,97.56732818543101,104.43950318761999,96.430659853575,96.880393868904,101.09089709273,103.03139001154,100.49835899085,106.23915594096,99.43238250646,96.97055654726299,104.06044683475001,104.12338233703001,103.92572714579,108.93973450277001,1.0
2000-01-31,93.325578027562,96.328601061403,96.60275260763599,102.82504771206,95.647389754106,101.25675234997,94.487510766581,97.21365010886998,98.820841289939,102.21293793582,97.56732818543101,104.43950318761999,96.430659853575,96.880393868904,101.09089709273,103.03139001154,100.49835899085,106.23915594096,99.43238250646,96.97055654726299,104.06044683475001,104.12338233703001,103.92572714579,108.93973450277001,99.74246002584,96.53348340339001,105.57966023402001,104.00082676505,106.05590137028,110.27810381424999,0.0
2000-02-01,94.487510766581,97.21365010886998,98.820841289939,102.21293793582,97.56732818543101,104.43950318761999,96.430659853575,96.880393868904,101.09089709273,103.03139001154,100.49835899085,106.23915594096,99.43238250646,96.97055654726299,104.06044683475001,104.12338233703001,103.92572714579,108.93973450277001,99.74246002584,96.53348340339001,105.57966023402001,104.00082676505,106.05590137028,110.27810381424999,99.11110943152501,96.022722090433,103.95651259378,104.96014991428001,104.8367763946,108.08146159706999,1.0
2000-02-02,96.430659853575,96.880393868904,101.09089709273,103.03139001154,100.49835899085,106.23915594096,99.43238250646,96.97055654726299,104.06044683475001,104.12338233703001,103.92572714579,108.93973450277001,99.74246002584,96.53348340339001,105.57966023402001,104.00082676505,106.05590137028,110.27810381424999,99.11110943152501,96.022722090433,103.95651259378,104.96014991428001,104.8367763946,108.08146159706999,101.93626016365,96.47889224628099,106.74232144551,104.55732196355,106.42667319233,111.83748414548,1.0
2000-02-03,99.43238250646,96.97055654726299,104.06044683475001,104.12338233703001,103.92572714579,108.93973450277001,99.74246002584,96.53348340339001,105.57966023402001,104.00082676505,106.05590137028,110.27810381424999,99.11110943152501,96.022722090433,103.95651259378,104.96014991428001,104.8367763946,108.08146159706999,101.93626016365,96.47889224628099,106.74232144551,104.55732196355,106.42667319233,111.83748414548,102.83807062876998,94.20339824870001,107.06443510503,105.28820498099,105.98627386821998,113.01112952388,1.0
2000-02-04,99.74246002584,96.53348340339001,105.57966023402001,104.00082676505,106.05590137028,110.27810381424999,99.11110943152501,96.022722090433,103.95651259378,104.96014991428001,104.8367763946,108.08146159706999,101.93626016365,96.47889224628099,106.74232144551,104.55732196355,106.42667319233,111.83748414548,102.83807062876998,94.20339824870001,107.06443510503,105.28820498099,105.98627386821998,113.01112952388,103.53660300603,93.714468244288,106.70478963627,103.72133552138,104.9033590474,114.19855375135,1.0
2000-02-07,99.11110943152501,96.022722090433,103.95651259378,104.96014991428001,104.8367763946,108.08146159706999,101.93626016365,96.47889224628099,106.74232144551,104.55732196355,106.42667319233,111.83748414548,102.83807062876998,94.20339824870001,107.06443510503,105.28820498099,105.98627386821998,113.01112952388,103.53660300603,93.714468244288,106.70478963627,103.72133552138,104.9033590474,114.19855375135,107.08526795003999,91.791336092081,107.14444797308,103.72133552138,106.24668799976,112.75100979501002,1.0
2000-02-08,101.93626016365,96.47889224628099,106.74232144551,104.55732196355,106.42667319233,111.83748414548,102.83807062876998,94.20339824870001,107.06443510503,105.28820498099,105.98627386821998,113.01112952388,103.53660300603,93.714468244288,106.70478963627,103.72133552138,104.9033590474,114.19855375135,107.08526795003999,91.791336092081,107.14444797308,103.72133552138,106.24668799976,112.75100979501002,107.30921282515,92.624528270205,106.53424674484002,102.91325401128,105.93083920830999,113.24354694863999,0.0
2000-02-09,102.83807062876998,94.20339824870001,107.06443510503,105.28820498099,105.98627386821998,113.01112952388,103.53660300603,93.714468244288,106.70478963627,103.72133552138,104.9033590474,114.19855375135,107.08526795003999,91.791336092081,107.14444797308,103.72133552138,106.24668799976,112.75100979501002,107.30921282515,92.624528270205,106.53424674484002,102.91325401128,105.93083920830999,113.24354694863999,104.78121971576,94.370069362263,104.0029118085,101.92060939775999,102.96178475462,109.55996272079001,1.0
2000-02-10,103.53660300603,93.714468244288,106.70478963627,103.72133552138,104.9033590474,114.19855375135,107.08526795003999,91.791336092081,107.14444797308,103.72133552138,106.24668799976,112.75100979501002,107.30921282515,92.624528270205,106.53424674484002,102.91325401128,105.93083920830999,113.24354694863999,104.78121971576,94.370069362263,104.0029118085,101.92060939775999,102.96178475462,109.55996272079001,105.38414822566999,92.99054434993099,104.42359802195,103.13805570642,102.17833092153,110.95521220773998,1.0
2000-02-11,107.08526795003999,91.791336092081,107.14444797308,103.72133552138,106.24668799976,112.75100979501002,107.30921282515,92.624528270205,106.53424674484002,102.91325401128,105.93083920830999,113.24354694863999,104.78121971576,94.370069362263,104.0029118085,101.92060939775999,102.96178475462,109.55996272079001,105.38414822566999,92.99054434993099,104.42359802195,103.13805570642,102.17833092153,110.95521220773998,106.17312829456999,92.578131374155,105.46995186855,104.14959138748002,104.0151256268,112.29150566398998,1.0
2000-02-14,107.30921282515,92.624528270205,106.53424674484002,102.91325401128,105.93083920830999,113.24354694863999,104.78121971576,94.370069362263,104.0029118085,101.92060939775999,102.96178475462,109.55996272079001,105.38414822566999,92.99054434993099,104.42359802195,103.13805570642,102.17833092153,110.95521220773998,106.17312829456999,92.578131374155,105.46995186855,104.14959138748002,104.0151256268,112.29150566398998,106.52885443583,89.98028389632799,104.75066093104,104.13711382317,102.45632933424999,112.19151691851002,0.0
2000-02-15,104.78121971576,94.370069362263,104.0029118085,101.92060939775999,102.96178475462,109.55996272079001,105.38414822566999,92.99054434993099,104.42359802195,103.13805570642,102.17833092153,110.95521220773998,106.17312829456999,92.578131374155,105.46995186855,104.14959138748002,104.0151256268,112.29150566398998,106.52885443583,89.98028389632799,104.75066093104,104.13711382317,102.45632933424999,112.19151691851002,105.60120417743,89.98028389632799,103.79669307641,102.84636440403999,100.84344340498001,112.43963713876002,0.0
2000-02-16,105.38414822566999,92.99054434993099,104.42359802195,103.13805570642,102.17833092153,110.95521220773998,106.17312829456999,92.578131374155,105.46995186855,104.14959138748002,104.0151256268,112.29150566398998,106.52885443583,89.98028389632799,104.75066093104,104.13711382317,102.45632933424999,112.19151691851002,105.60120417743,89.98028389632799,103.79669307641,102.84636440403999,100.84344340498001,112.43963713876002,104.02153652885,90.731507665956,103.60532209304,102.04032822296999,100.77635742046999,112.6975363472,1.0
2000-02-17,106.17312829456999,92.578131374155,105.46995186855,104.14959138748002,104.0151256268,112.29150566398998,106.52885443583,89.98028389632799,104.75066093104,104.13711382317,102.45632933424999,112.19151691851002,105.60120417743,89.98028389632799,103.79669307641,102.84636440403999,100.84344340498001,112.43963713876002,104.02153652885,90.731507665956,103.60532209304,102.04032822296999,100.77635742046999,112.6975363472,106.04909392764999,90.03496963402901,104.8828471383,102.71901925812,101.92450160709998,114.04598122088998,1.0
2000-02-18,106.52885443583,89.98028389632799,104.75066093104,104.13711382317,102.45632933424999,112.19151691851002,105.60120417743,89.98028389632799,103.79669307641,102.84636440403999,100.84344340498001,112.43963713876002,104.02153652885,90.731507665956,103.60532209304,102.04032822296999,100.77635742046999,112.6975363472,106.04909392764999,90.03496963402901,104.8828471383,102.71901925812,101.92450160709998,114.04598122088998,106.39362450474,88.863052649212,105.53058017578002,102.9920764385,102.72772641914,113.18029451265,1.0
2000-02-21,105.60120417743,89.98028389632799,103.79669307641,102.84636440403999,100.84344340498001,112.43963713876002,104.02153652885,90.731507665956,103.60532209304,102.04032822296999,100.77635742046999,112.6975363472,106.04909392764999,90.03496963402901,104.8828471383,102.71901925812,101.92450160709998,114.04598122088998,106.39362450474,88.863052649212,105.53058017578002,102.9920764385,102.72772641914,113.18029451265,109.31008088716999,86.83347247935801,107.41665669943,104.28894130045,104.58430036716,114.63421072951999,0.0
2000-02-22,104.02153652885,90.731507665956,103.60532209304,102.04032822296999,100.77635742046999,112.6975363472,106.04909392764999,90.03496963402901,104.8828471383,102.71901925812,101.92450160709998,114.04598122088998,106.39362450474,88.863052649212,105.53058017578002,102.9920764385,102.72772641914,113.18029451265,109.31008088716999,86.83347247935801,107.41665669943,104.28894130045,104.58430036716,114.63421072951999,107.38156761413,88.387776879152,105.7145272848,103.77438058055,103.13247032609002,112.38927388903,1.0
2000-02-23,106.04909392764999,90.03496963402901,104.8828471383,102.71901925812,101.92450160709998,114.04598122088998,106.39362450474,88.863052649212,105.53058017578002,102.9920764385,102.72772641914,113.18029451265,109.31008088716999,86.83347247935801,107.41665669943,104.28894130045,104.58430036716,114.63421072951999,107.38156761413,88.387776879152,105.7145272848,103.77438058055,103.13247032609002,112.38927388903,108.40482174849001,89.177203266162,106.87533252771,105.03429582423,104.62350399908001,113.23984366177,0.0
2000-02-24,106.39362450474,88.863052649212,105.53058017578002,102.9920764385,102.72772641914,113.18029451265,109.31008088716999,86.83347247935801,107.41665669943,104.28894130045,104.58430036716,114.63421072951999,107.38156761413,88.387776879152,105.7145272848,103.77438058055,103.13247032609002,112.38927388903,108.40482174849001,89.177203266162,106.87533252771,105.03429582423,104.62350399908001,113.23984366177,107.99914035314,89.261905971228,107.95839330861,105.67709588179001,105.72804641754999,114.47496939413,1.0
2000-02-25,109.31008088716999,86.83347247935801,107.41665669943,104.28894130045,104.58430036716,114.63421072951999,107.38156761413,88.387776879152,105.7145272848,103.77438058055,103.13247032609002,112.38927388903,108.40482174849001,89.177203266162,106.87533252771,105.03429582423,104.62350399908001,113.23984366177,107.99914035314,89.261905971228,107.95839330861,105.67709588179001,105.72804641754999,114.47496939413,109.47114219638,89.49954815297501,111.48947665809999,105.58994822325,109.46670018816,117.70186312982,1.0
2000-02-28,107.38156761413,88.387776879152,105.7145272848,103.77438058055,103.13247032609002,112.38927388903,108.40482174849001,89.177203266162,106.87533252771,105.03429582423,104.62350399908001,113.23984366177,107.99914035314,89.261905971228,107.95839330861,105.67709588179001,105.72804641754999,114.47496939413,109.47114219638,89.49954815297501,111.48947665809999,105.58994822325,109.46670018816,117.70186312982,109.77605512489001,91.280574779125,112.39374579828998,104.86600289331,110.08454320418001,117.91309513176,1.0
2000-02-29,108.40482174849001,89.177203266162,106.87533252771,105.03429582423,104.62350399908001,113.23984366177,107.99914035314,89.261905971228,107.95839330861,105.67709588179001,105.72804641754999,114.47496939413,109.47114219638,89.49954815297501,111.48947665809999,105.58994822325,109.46670018816,117.70186312982,109.77605512489001,91.280574779125,112.39374579828998,104.86600289331,110.08454320418001,117.91309513176,110.39448583118,89.548679327986,112.68678261658998,104.17563598373,110.62312903486999,118.14640220453,0.0
2000-03-01,107.99914035314,89.261905971228,107.95839330861,105.67709588179001,105.72804641754999,114.47496939413,109.47114219638,89.49954815297501,111.48947665809999,105.58994822325,109.46670018816,117.70186312982,109.77605512489001,91.280574779125,112.39374579828998,104.86600289331,110.08454320418001,117.91309513176,110.39448583118,89.548679327986,112.68678261658998,104.17563598373,110.62312903486999,118.14640220453,109.10594483204001,86.251568123899,111.90170790353999,104.95389057205999,108.86339658716,119.46759319771999,1.0
2000-03-02,109.47114219638,89.49954815297501,111.48947665809999,105.58994822325,109.46670018816,117.70186312982,109.77605512489001,91.280574779125,112.39374579828998,104.86600289331,110.08454320418001,117.91309513176,110.39448583118,89.548679327986,112.68678261658998,104.17563598373,110.62312903486999,118.14640220453,109.10594483204001,86.251568123899,111.90170790353999,104.95389057205999,108.86339658716,119.46759319771999,109.11541606374,86.784255317188,110.62645126433,104.0201392376,107.22618476696998,118.31260890406,0.0
2000-03-03,109.77605512489001,91.280574779125,112.39374579828998,104.86600289331,110.08454320418001,117.91309513176,110.39448583118,89.548679327986,112.68678261658998,104.17563598373,110.62312903486999,118.14640220453,109.10594483204001,86.251568123899,111.90170790353999,104.95389057205999,108.86339658716,119.46759319771999,109.11541606374,86.784255317188,110.62645126433,104.0201392376,107.22618476696998,118.31260890406,108.21016533161,88.14194902978001,110.38641266018,103.47037616806,108.5521109715,117.75192982033998,0.0
2000-03-06,110.39448583118,89.548679327986,112.68678261658998,104.17563598373,110.62312903486999,118.14640220453,109.10594483204001,86.251568123899,111.90170790353999,104.95389057205999,108.86339658716,119.46759319771999,109.11541606374,86.784255317188,110.62645126433,104.0201392376,107.22618476696998,118.31260890406,108.21016533161,88.14194902978001,110.38641266018,103.47037616806,108.5521109715,117.75192982033998,107.78380874246,87.420750820951,111.7047690144,103.93383438381001,110.01981718696999,118.14892651299,0.0
2000-03-07,109.10594483204001,86.251568123899,111.90170790353999,104.95389057205999,108.86339658716,119.46759319771999,109.11541606374,86.784255317188,110.62645126433,104.0201392376,107.22618476696998,118.31260890406,108.21016533161,88.14194902978001,110.38641266018,103.47037616806,108.5521109715,117.75192982033998,107.78380874246,87.420750820951,111.7047690144,103.93383438381001,110.01981718696999,118.14892651299,106.45736602067,87.58196196122,108.35577680534,100.98443244413001,107.09031293808,113.97013617267,1.0
2000-03-08,109.11541606374,86.784255317188,110.62645126433,104.0201392376,107.22618476696998,118.31260890406,108.21016533161,88.14194902978001,110.38641266018,103.47037616806,108.5521109715,117.75192982033998,107.78380874246,87.420750820951,111.7047690144,103.93383438381001,110.01981718696999,118.14892651299,106.45736602067,87.58196196122,108.35577680534,100.98443244413001,107.09031293808,113.97013617267,108.14642381568001,86.38548798233101,108.43640832959,100.73136608684999,107.3171015576,113.32131597290001,0.0
2000-03-09,108.21016533161,88.14194902978001,110.38641266018,103.47037616806,108.5521109715,117.75192982033998,107.78380874246,87.420750820951,111.7047690144,103.93383438381001,110.01981718696999,118.14892651299,106.45736602067,87.58196196122,108.35577680534,100.98443244413001,107.09031293808,113.97013617267,108.14642381568001,86.38548798233101,108.43640832959,100.73136608684999,107.3171015576,113.32131597290001,105.76658053402001,89.204503141433,104.82407479966,100.39857282794,104.58936687465,109.83148886948999,0.0
2000-03-10,107.78380874246,87.420750820951,111.7047690144,103.93383438381001,110.01981718696999,118.14892651299,106.45736602067,87.58196196122,108.35577680534,100.98443244413001,107.09031293808,113.97013617267,108.14642381568001,86.38548798233101,108.43640832959,100.73136608684999,107.3171015576,113.32131597290001,105.76658053402001,89.204503141433,104.82407479966,100.39857282794,104.58936687465,109.83148886948999,105.60637718346001,93.599739978423,106.72293688469,101.31754431825001,105.76539343076999,112.34231736695,1.0
2000-03-13,106.45736602067,87.58196196122,108.35577680534,100.98443244413001,107.09031293808,113.97013617267,108.14642381568001,86.38548798233101,108.43640832959,100.73136608684999,107.3171015576,113.32131597290001,105.76658053402001,89.204503141433,104.82407479966,100.39857282794,104.58936687465,109.83148886948999,105.60637718346001,93.599739978423,106.72293688469,101.31754431825001,105.76539343076999,112.34231736695,106.54435663221001,93.288323649239,107.88023640915002,102.96513764524,106.53854094555,114.22299399299999,0.0
2000-03-14,108.14642381568001,86.38548798233101,108.43640832959,100.73136608684999,107.3171015576,113.32131597290001,105.76658053402001,89.204503141433,104.82407479966,100.39857282794,104.58936687465,109.83148886948999,105.60637718346001,93.599739978423,106.72293688469,101.31754431825001,105.76539343076999,112.34231736695,106.54435663221001,93.288323649239,107.88023640915002,102.96513764524,106.53854094555,114.22299399299999,106.48062352283002,94.036813122297,109.02186330998,102.96513764524,107.35359864934,116.61472420703001,0.0
2000-03-15,105.76658053402001,89.204503141433,104.82407479966,100.39857282794,104.58936687465,109.83148886948999,105.60637718346001,93.599739978423,106.72293688469,101.31754431825001,105.76539343076999,112.34231736695,106.54435663221001,93.288323649239,107.88023640915002,102.96513764524,106.53854094555,114.22299399299999,106.48062352283002,94.036813122297,109.02186330998,102.96513764524,107.35359864934,116.61472420703001,106.01464086994,96.036367731352,108.59952734667,103.154788383,106.81890758938,115.66002119235,0.0
2000-03-16,105.60637718346001,93.599739978423,106.72293688469,101.31754431825001,105.76539343076999,112.34231736695,106.54435663221001,93.288323649239,107.88023640915002,102.96513764524,106.53854094555,114.22299399299999,106.48062352283002,94.036813122297,109.02186330998,102.96513764524,107.35359864934,116.61472420703001,106.01464086994,96.036367731352,108.59952734667,103.154788383,106.81890758938,115.66002119235,104.84237894056999,95.67854590388,108.64324571786999,103.84537113378,106.11622925124,115.52210991535,0.0
2000-03-17,106.54435663221001,93.288323649239,107.88023640915002,102.96513764524,106.53854094555,114.22299399299999,106.48062352283002,94.036813122297,109.02186330998,102.96513764524,107.35359864934,116.61472420703001,106.01464086994,96.036367731352,108.59952734667,103.154788383,106.81890758938,115.66002119235,104.84237894056999,95.67854590388,108.64324571786999,103.84537113378,106.11622925124,115.52210991535,103.99052372954,97.90755703586201,108.45352448435,103.69281390843,105.93067418568,113.98390776331001,1.0
2000-03-20,106.48062352283002,94.036813122297,109.02186330998,102.96513764524,107.35359864934,116.61472420703001,106.01464086994,96.036367731352,108.59952734667,103.154788383,106.81890758938,115.66002119235,104.84237894056999,95.67854590388,108.64324571786999,103.84537113378,106.11622925124,115.52210991535,103.99052372954,97.90755703586201,108.45352448435,103.69281390843,105.93067418568,113.98390776331001,105.20068738156999,97.84468563934,110.94052239328998,105.02672089579,107.55216659029,117.50410615930001,0.0
2000-03-21,106.01464086994,96.036367731352,108.59952734667,103.154788383,106.81890758938,115.66002119235,104.84237894056999,95.67854590388,108.64324571786999,103.84537113378,106.11622925124,115.52210991535,103.99052372954,97.90755703586201,108.45352448435,103.69281390843,105.93067418568,113.98390776331001,105.20068738156999,97.84468563934,110.94052239328998,105.02672089579,107.55216659029,117.50410615930001,104.75452196382,97.07981622879299,110.72110566235001,106.72619786726,109.01549118024,116.91262180222,1.0
2000-03-22,104.84237894056999,95.67854590388,108.64324571786999,103.84537113378,106.11622925124,115.52210991535,103.99052372954,97.90755703586201,108.45352448435,103.69281390843,105.93067418568,113.98390776331001,105.20068738156999,97.84468563934,110.94052239328998,105.02672089579,107.55216659029,117.50410615930001,104.75452196382,97.07981622879299,110.72110566235001,106.72619786726,109.01549118024,116.91262180222,105.17742987941,96.289684775253,111.90603849691001,107.21723211194,110.25674710217,117.49685147958,0.0
2000-03-23,103.99052372954,97.90755703586201,108.45352448435,103.69281390843,105.93067418568,113.98390776331001,105.20068738156999,97.84468563934,110.94052239328998,105.02672089579,107.55216659029,117.50410615930001,104.75452196382,97.07981622879299,110.72110566235001,106.72619786726,109.01549118024,116.91262180222,105.17742987941,96.289684775253,111.90603849691001,107.21723211194,110.25674710217,117.49685147958,104.12230498708,97.017039421668,111.69466429653,108.96597181706998,109.93870336604999,116.50184629011001,0.0
2000-03-24,105.20068738156999,97.84468563934,110.94052239328998,105.02672089579,107.55216659029,117.50410615930001,104.75452196382,97.07981622879299,110.72110566235001,106.72619786726,109.01549118024,116.91262180222,105.17742987941,96.289684775253,111.90603849691001,107.21723211194,110.25674710217,117.49685147958,104.12230498708,97.017039421668,111.69466429653,108.96597181706998,109.93870336604999,116.50184629011001,101.92420664083001,96.67832320840799,108.30545943471,107.57065342962,106.69976187329,113.24488504988001,1.0
