@relation "5DayNormal"

@attribute Date DATE "yy-MM-dd"
@attribute Ibex5 NUMERIC
@attribute DowJones5 NUMERIC
@attribute Stoxx5 NUMERIC
@attribute Nikkei5 NUMERIC
@attribute Francia5 NUMERIC
@attribute Alemania5 NUMERIC
@attribute Ibex4 NUMERIC
@attribute DowJones4 NUMERIC
@attribute Stoxx4 NUMERIC
@attribute Nikkei4 NUMERIC
@attribute Francia4 NUMERIC
@attribute Alemania4 NUMERIC
@attribute Ibex3 NUMERIC
@attribute DowJones3 NUMERIC
@attribute Stoxx3 NUMERIC
@attribute Nikkei3 NUMERIC
@attribute Francia3 NUMERIC
@attribute Alemania3 NUMERIC
@attribute Ibex2 NUMERIC
@attribute DowJones2 NUMERIC
@attribute Stoxx2 NUMERIC
@attribute Nikkei2 NUMERIC
@attribute Francia2 NUMERIC
@attribute Alemania2 NUMERIC
@attribute Ibex1 NUMERIC
@attribute DowJones1 NUMERIC
@attribute Stoxx1 NUMERIC
@attribute Nikkei1 NUMERIC
@attribute Francia1 NUMERIC
@attribute Alemania1 NUMERIC
@attribute Close {0.0, 1.0}

@data
2000-01-04,-0.034745942377261,-0.031660116117746,-0.039468203133699996,-0.024223122684662,-0.041462692403697,-0.024265353334749003,-0.030651581388179,0.011340380102273999,-0.024921476309784,-0.024223122684662,-0.033906760611187,-0.012886141307768,0.022028775452058,0.011742648596208998,-0.0090405680629714,-0.020184992583841998,-0.005399991048233001,-0.0041755783519559,0.022028775452058,0.023930826231671004,0.032790527674646,0.0013837655235741,0.016421687314526,0.047265455432145,0.0063859536229188,0.0043081248309832,0.014147198850325001,0.036139995765618,0.019227031620294998,0.021318524195899,0.0
2000-01-05,-0.030651581388179,0.011340380102273999,-0.024921476309784,-0.024223122684662,-0.033906760611187,-0.012886141307768,-0.030651581388179,0.011742648596208998,-0.0090405680629714,-0.020184992583841998,-0.005399991048233001,-0.0041755783519559,0.022028775452058,0.023930826231671004,0.032790527674646,0.0013837655235741,0.016421687314526,0.047265455432145,0.0063859536229188,0.0043081248309832,0.014147198850325001,0.0013837655235741,0.019227031620294998,0.021318524195899,-0.014400348760713002,-0.0052816332218662,-0.0090220045269122,0.036139995765618,-0.0057066116788745,-0.0049483677617035,1.0
2000-01-07,0.022028775452058,0.023930826231671004,0.032790527674646,0.0013837655235741,0.016421687314526,0.047265455432145,0.0063859536229188,0.0043081248309832,0.014147198850325001,-0.020184992583841998,0.019227031620294998,0.021318524195899,-0.014400348760713002,-0.0052816332218662,-0.0090220045269122,0.036139995765618,-0.0057066116788745,-0.0049483677617035,-0.014583613045095001,0.0034766095560820006,-0.0047522209140533,-0.0092037948661336,-0.0055932422287782,0.0031286136767641,0.0073813180706754,0.0027123027296543,0.008399113845095,0.0083453250315587,0.0090891596954769,0.006244916413376,1.0
2000-01-10,0.0063859536229188,0.0043081248309832,0.014147198850325001,0.0013837655235741,0.019227031620294998,0.021318524195899,-0.014400348760713002,-0.0052816332218662,-0.0090220045269122,0.036139995765618,-0.0057066116788745,-0.0049483677617035,-0.014583613045095001,0.0034766095560820006,-0.0047522209140533,-0.0092037948661336,-0.0055932422287782,0.0031286136767641,0.0073813180706754,0.0027123027296543,0.008399113845095,0.0083453250315587,0.0090891596954769,0.006244916413376,0.023060913471873997,0.012134827042863,0.030076679428797,0.0065448854203968,0.027373181436379998,0.031230715963043998,1.0
2000-01-11,-0.014400348760713002,-0.0052816332218662,-0.0090220045269122,0.036139995765618,-0.0057066116788745,-0.0049483677617035,-0.014583613045095001,0.0034766095560820006,-0.0047522209140533,-0.0092037948661336,-0.0055932422287782,0.0031286136767641,0.0073813180706754,0.0027123027296543,0.008399113845095,0.0083453250315587,0.0090891596954769,0.006244916413376,0.023060913471873997,0.012134827042863,0.030076679428797,0.0065448854203968,0.027373181436379998,0.031230715963043998,0.0090843713340487,0.012134827042863,0.011417661967631,0.025356917170912003,0.0095620593153729,0.011944382638753,0.0
2000-01-12,-0.014583613045095001,0.0034766095560820006,-0.0047522209140533,-0.0092037948661336,-0.0055932422287782,0.0031286136767641,0.0073813180706754,0.0027123027296543,0.008399113845095,0.0083453250315587,0.0090891596954769,0.006244916413376,0.023060913471873997,0.012134827042863,0.030076679428797,0.0065448854203968,0.027373181436379998,0.031230715963043998,0.0090843713340487,0.012134827042863,0.011417661967631,0.025356917170912003,0.0095620593153729,0.011944382638753,-0.019431825653740003,-0.013841253291267001,-0.025284061828232004,-0.012381401629405,-0.029066573831175,-0.025731142118179003,1.0
2000-01-13,0.0073813180706754,0.0027123027296543,0.008399113845095,0.0083453250315587,0.0090891596954769,0.006244916413376,0.023060913471873997,0.012134827042863,0.030076679428797,0.0065448854203968,0.027373181436379998,0.031230715963043998,0.0090843713340487,0.012134827042863,0.011417661967631,0.025356917170912003,0.0095620593153729,0.011944382638753,-0.019431825653740003,-0.013841253291267001,-0.025284061828232004,-0.012381401629405,-0.029066573831175,-0.025731142118179003,0.0049158608530938,-0.006172572009798,0.0015479941188826,-0.015566338525231002,-0.0041407439149923,0.0026752828977721,0.0
2000-01-14,0.023060913471873997,0.012134827042863,0.030076679428797,0.0065448854203968,0.027373181436379998,0.031230715963043998,0.0090843713340487,0.012134827042863,0.011417661967631,0.025356917170912003,0.0095620593153729,0.011944382638753,-0.019431825653740003,-0.013841253291267001,-0.025284061828232004,-0.012381401629405,-0.029066573831175,-0.025731142118179003,0.0049158608530938,-0.006172572009798,0.0015479941188826,-0.015566338525231002,-0.0041407439149923,0.0026752828977721,-0.0065733797978715,-0.012016382354651,0.0021684558874417,0.0058345446415578,0.010670094737574,0.0030489345541826,0.0
2000-01-17,0.0090843713340487,0.012134827042863,0.011417661967631,0.025356917170912003,0.0095620593153729,0.011944382638753,-0.019431825653740003,-0.013841253291267001,-0.025284061828232004,-0.012381401629405,-0.029066573831175,-0.025731142118179003,0.0049158608530938,-0.006172572009798,0.0015479941188826,-0.015566338525231002,-0.0041407439149923,0.0026752828977721,-0.0065733797978715,-0.012016382354651,0.0021684558874417,0.0058345446415578,0.010670094737574,0.0030489345541826,-0.0070874947292815,-0.0087734308590927,-0.012434318048176001,-0.0068350092197654,-0.0049775311722175,-0.016858693283531997,0.0
2000-01-18,-0.019431825653740003,-0.013841253291267001,-0.025284061828232004,-0.012381401629405,-0.029066573831175,-0.025731142118179003,0.0049158608530938,-0.006172572009798,0.0015479941188826,-0.015566338525231002,-0.0041407439149923,0.0026752828977721,-0.0065733797978715,-0.012016382354651,0.0021684558874417,0.0058345446415578,0.010670094737574,0.0030489345541826,-0.0070874947292815,-0.0087734308590927,-0.012434318048176001,-0.0068350092197654,-0.0049775311722175,-0.016858693283531997,-0.0013036205823714,-0.021644713545243,-0.00011230502893438,0.0094618203152992,0.0016791941477575,-0.0086889658574953,0.0
