@relation "5DayNormal"

@attribute Date DATE "yy-MM-dd"
@attribute Ibex5 NUMERIC
@attribute DowJones5 NUMERIC
@attribute Stoxx5 NUMERIC
@attribute Nikkei5 NUMERIC
@attribute Francia5 NUMERIC
@attribute Alemania5 NUMERIC
@attribute Ibex4 NUMERIC
@attribute DowJones4 NUMERIC
@attribute Stoxx4 NUMERIC
@attribute Nikkei4 NUMERIC
@attribute Francia4 NUMERIC
@attribute Alemania4 NUMERIC
@attribute Ibex3 NUMERIC
@attribute DowJones3 NUMERIC
@attribute Stoxx3 NUMERIC
@attribute Nikkei3 NUMERIC
@attribute Francia3 NUMERIC
@attribute Alemania3 NUMERIC
@attribute Ibex2 NUMERIC
@attribute DowJones2 NUMERIC
@attribute Stoxx2 NUMERIC
@attribute Nikkei2 NUMERIC
@attribute Francia2 NUMERIC
@attribute Alemania2 NUMERIC
@attribute Ibex1 NUMERIC
@attribute DowJones1 NUMERIC
@attribute Stoxx1 NUMERIC
@attribute Nikkei1 NUMERIC
@attribute Francia1 NUMERIC
@attribute Alemania1 NUMERIC
@attribute Close {0.0, 1.0}

@data
2000-03-07,12667.200195,9796.030273,5426.36,19944.240234,6441.850098,8064.970215,12668.299805,9856.530273,5364.52,19766.800781,6344.970215,7987.0,12563.200195,10010.730469,5352.88,19662.330078,6423.430176,7949.149901999999,12513.700195,9928.820312,5416.81,19750.400391,6510.279785,7975.950195,12359.700195,9947.129883,5254.41,19189.929688,6336.930176,7693.850098000001,1.0
2000-03-08,12668.299805,9856.530273,5364.52,19766.800781,6344.970215,7987.0,12563.200195,10010.730469,5352.88,19662.330078,6423.430176,7949.149901999999,12513.700195,9928.820312,5416.81,19750.400391,6510.279785,7975.950195,12359.700195,9947.129883,5254.41,19189.929688,6336.930176,7693.850098000001,12555.799805,9811.240234,5258.32,19141.839844,6350.350098,7650.049805,0.0
2000-03-09,12563.200195,10010.730469,5352.88,19662.330078,6423.430176,7949.149901999999,12513.700195,9928.820312,5416.81,19750.400391,6510.279785,7975.950195,12359.700195,9947.129883,5254.41,19189.929688,6336.930176,7693.850098000001,12555.799805,9811.240234,5258.32,19141.839844,6350.350098,7650.049805,12279.5,10131.410156,5083.15,19078.599609,6188.939941,7414.459961,0.0
2000-03-10,12513.700195,9928.820312,5416.81,19750.400391,6510.279785,7975.950195,12359.700195,9947.129883,5254.41,19189.929688,6336.930176,7693.850098000001,12555.799805,9811.240234,5258.32,19141.839844,6350.350098,7650.049805,12279.5,10131.410156,5083.15,19078.599609,6188.939941,7414.459961,12260.900391,10630.599609,5175.23,19253.230469,6258.529785,7583.959961,1.0
2000-03-13,12359.700195,9947.129883,5254.41,19189.929688,6336.930176,7693.850098000001,12555.799805,9811.240234,5258.32,19141.839844,6350.350098,7650.049805,12279.5,10131.410156,5083.15,19078.599609,6188.939941,7414.459961,12260.900391,10630.599609,5175.23,19253.230469,6258.529785,7583.959961,12369.799805,10595.230469,5231.35,19566.320312,6304.279785,7710.919922,0.0
2000-03-14,12555.799805,9811.240234,5258.32,19141.839844,6350.350098,7650.049805,12279.5,10131.410156,5083.15,19078.599609,6188.939941,7414.459961,12260.900391,10630.599609,5175.23,19253.230469,6258.529785,7583.959961,12369.799805,10595.230469,5231.35,19566.320312,6304.279785,7710.919922,12362.400391,10680.240234,5286.71,19566.320312,6352.509765999999,7872.379883,0.0
2000-03-15,12279.5,10131.410156,5083.15,19078.599609,6188.939941,7414.459961,12260.900391,10630.599609,5175.23,19253.230469,6258.529785,7583.959961,12369.799805,10595.230469,5231.35,19566.320312,6304.279785,7710.919922,12362.400391,10680.240234,5286.71,19566.320312,6352.509765999999,7872.379883,12308.299805,10907.339844,5266.23,19602.359375,6320.870117,7807.930176000001,0.0
2000-03-16,12260.900391,10630.599609,5175.23,19253.230469,6258.529785,7583.959961,12369.799805,10595.230469,5231.35,19566.320312,6304.279785,7710.919922,12362.400391,10680.240234,5286.71,19566.320312,6352.509765999999,7872.379883,12308.299805,10907.339844,5266.23,19602.359375,6320.870117,7807.930176000001,12172.200195,10866.700195,5268.35,19733.589844,6279.290039,7798.620117,0.0
2000-03-17,12369.799805,10595.230469,5231.35,19566.320312,6304.279785,7710.919922,12362.400391,10680.240234,5286.71,19566.320312,6352.509765999999,7872.379883,12308.299805,10907.339844,5266.23,19602.359375,6320.870117,7807.930176000001,12172.200195,10866.700195,5268.35,19733.589844,6279.290039,7798.620117,12073.299805,11119.860352,5259.15,19704.599609,6268.310059,7694.779785,1.0
2000-03-20,12362.400391,10680.240234,5286.71,19566.320312,6352.509765999999,7872.379883,12308.299805,10907.339844,5266.23,19602.359375,6320.870117,7807.930176000001,12172.200195,10866.700195,5268.35,19733.589844,6279.290039,7798.620117,12073.299805,11119.860352,5259.15,19704.599609,6268.310059,7694.779785,12213.799805,11112.719727,5379.75,19958.080078,6364.259765999999,7932.419922,0.0
2000-03-21,12308.299805,10907.339844,5266.23,19602.359375,6320.870117,7807.930176000001,12172.200195,10866.700195,5268.35,19733.589844,6279.290039,7798.620117,12073.299805,11119.860352,5259.15,19704.599609,6268.310059,7694.779785,12213.799805,11112.719727,5379.75,19958.080078,6364.259765999999,7932.419922,12162.0,11025.849609,5369.11,20281.029297,6450.850098,7892.490234000001,1.0
2000-03-22,12172.200195,10866.700195,5268.35,19733.589844,6279.290039,7798.620117,12073.299805,11119.860352,5259.15,19704.599609,6268.310059,7694.779785,12213.799805,11112.719727,5379.75,19958.080078,6364.259765999999,7932.419922,12162.0,11025.849609,5369.11,20281.029297,6450.850098,7892.490234000001,12211.099609,10936.110352,5426.57,20374.339844,6524.299805,7931.930176000001,0.0
2000-03-23,12073.299805,11119.860352,5259.15,19704.599609,6268.310059,7694.779785,12213.799805,11112.719727,5379.75,19958.080078,6364.259765999999,7932.419922,12162.0,11025.849609,5369.11,20281.029297,6450.850098,7892.490234000001,12211.099609,10936.110352,5426.57,20374.339844,6524.299805,7931.930176000001,12088.599609,11018.719727,5416.32,20706.650391,6505.47998,7864.759765999999,0.0
2000-03-24,12213.799805,11112.719727,5379.75,19958.080078,6364.259765999999,7932.419922,12162.0,11025.849609,5369.11,20281.029297,6450.850098,7892.490234000001,12211.099609,10936.110352,5426.57,20374.339844,6524.299805,7931.930176000001,12088.599609,11018.719727,5416.32,20706.650391,6505.47998,7864.759765999999,11833.400391,10980.25,5251.97,20441.5,6313.819824,7644.890137,1.0
2000-03-27,12162.0,11025.849609,5369.11,20281.029297,6450.850098,7892.490234000001,12211.099609,10936.110352,5426.57,20374.339844,6524.299805,7931.930176000001,12088.599609,11018.719727,5416.32,20706.650391,6505.47998,7864.759765999999,11833.400391,10980.25,5251.97,20441.5,6313.819824,7644.890137,11935.0,10921.919922,5249.55,20337.320312,6286.049805,7599.390137,0.0
